words,sentiment_coff
playlist,2.097248737681375
seem_like,-1.8505453538684407
ineffect,3.7030532168260746
accord,1.865291491881137
moot,-1.743075639031234
afterward,-2.9002417429430807
manual,-2.590456677127055
search,1.7089214941407338
misinform,2.726340671482403
wow,-1.2025694378925265
curiou,-2.605417893332469
2nd,1.599854927542305
club,1.310473656568951
tbh,-1.1837838972866535
woke,-1.4949218015996655
ethan,-2.7524731233907045
past,1.304328715728127
easi,-1.509586704624003
mani_time,-1.8492277951233822
fresh,2.521395185913778
gonna,-1.0136991345194735
sleep,-1.1658411643622693
earli,1.3856748077491845
those,-1.4710255821872777
neighbor,2.5537574287008233
tiktok,-2.0882603987438126
ear,-1.7816184079851523
gonna_get,-1.8596899846835009
doesnt,-1.7388491513327313
watch_video,-2.8569679505503327
halloween,-1.3641472736492612
repeat,-2.1322283693184616
max,-2.2881855835963747
flaw,-2.52519205983214
count,1.8199468390673086
have_me,-2.097222193697147
promo,-2.137556574893582
obvious,-1.5263569747406929
focus,1.931192678574125
primarili,3.7184325367188173
global,2.26782538559465
releas,1.1378920269214943
the_album,-2.1354556903113204
rli,-2.2167853674452185
doubt,-1.5143510962977842
etc,1.8036396337714604
yg,-1.6239656398240199
roller,-1.6595906981980466
bye,-2.7036300562299105
peter,2.7787538827941103
late,-1.1687097568779121
total,1.354107714470166
victoria,3.055879128562018
lockdown,1.622866156424448
restaur,2.8924184749380006
hotel,2.2243459912842725
consum,2.1926713507927986
liter,-1.1689738836511183
genuin,-1.194664548956593
jump,-1.759601180004413
stage,1.2401894205863893
bigot,2.798788848351107
joke,-1.309206825884129
target,1.8717133168931033
minor,1.8352111485839677
anim,1.1963732217649068
right_wrong,-2.1959428213720384
basic,1.2050943542580168
the_amount,-2.649506177201739
fifa,1.8695784941501536
player,1.011508465465846
hire,2.056964311630323
multipl,2.5502268049101886
extra,1.4589664494743644
staff,1.8583112984034413
fix,1.3916431077546627
issu,1.1647722813111105
correct,-1.510291215584093
import,1.1487899607803271
presid_carter,-1.3758157146455916
live,-0.9169873099570047
10_year,1.437310774376752
mate,-1.5674697928664627
strang,-1.8123508452484942
ultim,2.1475742229630788
dress,-1.5387714997429964
thoroughli,-2.6202860874877376
bubbl,3.461589845403865
butt,-2.4666605053384307
grind,-2.3093251742050973
moan,-2.1052547697103057
silli,-2.158707205726736
mummi,-2.067877796323176
smile,-1.1902795611639398
cri,-1.2449484564384063
ireland,2.7058354803648705
after,-1.3756598591503149
event,1.3335461077774555
aggress,-1.8851962403857192
purpos,2.062912489012234
maguir,-2.4670140835248207
ji,-2.6377265737557
pm,2.5688401816978046
dm,-1.1938032245117765
snippet,-2.2993361224251063
great_news,-1.6271955772231468
how_to,-2.3354573828151963
ohh,-2.6210483761600134
reach,1.230682355321412
bro,-1.2161952687092887
devil,-2.9263582607048955
never_chang,-2.0760243668226153
nah,-1.8617577614068372
dat,-1.8696431331495351
pull,1.530934388425591
togeth,1.0498313619593242
dick,-1.450316669189883
defend,1.4822097752364647
claim,1.4901143449340182
minnesotan,2.271051584788081
comment,-1.1732407674779697
seem,1.091201621722963
intellig,1.7757842971294053
push,1.4839608993576672
narr,2.0072987437843084
yep,-2.0442915647095634
male,-1.7332759215941715
masculin,2.6844168203949192
misogyni,2.110269333434104
box,2.0520542019992205
under,-2.7705543877264973
fire,1.568765553065402
break_rule,-2.3246487024701876
six,2.6967645962729994
dinner_parti,2.677565495823471
nine,3.094760376388094
letter,-2.4582430875519896
law,1.0978688473464426
2019,2.2540750892917383
voter,-2.3671458293708154
touch,-1.4575947522009867
point,1.0342163396385917
extrem,-1.8199089681031162
200,1.9984602060498649
number,1.2821091295136624
dont,-0.9774030325254617
extend,-3.0042072664630597
joe_biden,1.5957501508134933
tell_world,-2.211823395302271
wire,-2.0472069820238574
term,1.5470800567960232
subject,1.6513312187094211
wear,-1.383664523017235
receiv,-1.3025034778457014
massiv,2.0390298539055784
3,1.0163146760397672
sm,-1.361730970479134
setup,-2.6890725666791813
guest,-2.291190748679048
fault,2.3409444605148946
hey,-1.2892890136181383
apologis,-2.1217638795876184
paid,1.5984785364480238
alright,-3.199756434523576
mr_biden,2.4508666718647056
heart,-1.0682225969425057
join,1.2107225279790235
senior,3.3042659875838365
please,-2.685774544701485
black,1.1036546988728941
elect,1.211720134999495
minist,2.172885771758333
bar,2.692410991692658
principl,1.988337901094476
fantast,1.5611293244625726
longest,2.157879072517841
attract,-1.8228143573618636
air,1.870921862579836
date,-1.3121792055669705
combo,-2.7477259387051625
that_s,-2.18508309728338
hardwork,-2.046900925389588
effort,1.480905366457875
will,-1.078592906450086
off,-2.5861609406522876
deobi,-1.2820114679570653
re,2.121423145589941
strength,-1.1806030001889287
write,-1.10749289051385
love_letter,-2.201428779245699
around,1.0469346867826805
ride,2.6439575506204935
mardic_all,-1.5109305494472525
the_way,-1.2486034716210686
trailer,-2.3996822348274467
crunch,3.0596095494438615
cultur,1.5246779919277258
develop,1.3172052070366291
kept,1.8210395123679548
big_deal,-3.030119644082227
name_call,2.497470291509559
attempt,1.6920870500495344
attack,1.178058168774793
sadli,1.767732740546144
vice,2.523643009993554
prez,2.693217623226581
exampl,1.5248833049430994
both,-1.566923791135094
impact,2.072398751952252
blackpink_comeback,2.3799353614003715
sick_girl,2.1137260167360887
tommorow_at,2.0462102580256936
1pm_kst,2.1428385313275693
and_12am,2.0500776623020998
est_queen,2.2519869568497133
come_slay,2.2376594778294323
s3j2rs6ncx,2.5112511433079785
blm,1.7681824983107417
someth_differ,2.5154478964453166
antifa,1.5657005369044152
divis,1.6334856924349064
polici,1.3740825710506295
given,1.3881172402725332
would_rather,2.7240784363381585
hatr,3.5064102016955423
servic,1.2375589374288076
or,1.1147048411239462
custom_servic,2.8411262346097375
bhi,-1.882931635883423
h,-1.6222870614584062
ll,-1.4995346193848464
for,-1.0049166318414278
particip,-1.7991882436478972
we_will,-2.278430349363838
have_a,-1.7971140131132055
king,-1.38977553903203
let_go,-1.9410370418633507
knife,-3.0945842124801537
hip,-2.7109777396549135
could_press,-2.652789883652785
ass,-1.4261975323756868
4,1.1972230976768032
mile,2.454079414634863
perfect,1.2259894826551865
run,1.2602241716517728
weather,-1.6753309974222703
soon,-1.1381976338302757
look_forward,-1.0820027477485084
have_great,-0.9975176338273819
hit,1.509631568795013
rest,-1.1183757824837885
subway,1.901691098296098
cozi,3.5584652136934194
realiz,-1.200055454290926
im_so,-1.5113779858966594
proud_of,-1.4863509216507853
royal,-2.4847634461434884
guard,-2.608816367508312
on_the,-1.7118822750319147
nose,2.295922682478795
abit,-2.574914389561034
slow,2.209649503444373
fave,-1.9637311171799832
cheeki,-3.050642370764895
kitchen,2.2091659931949508
interview,1.7273799365173914
book,1.1267394647916376
chanc,1.3160568279535925
contact,1.6889678024738854
2,0.9770377504994021
diet,-2.8488459525959375
adjust,3.346321159287304
order,1.4367770094308272
squat,-3.207984141477792
spent,2.3350005290880147
7_year,-2.5406289563723754
gave,1.3472098002891595
treatment,-2.889192197307896
chrissi_john,-2.418775047896467
jack,-1.2635700041099938
five,2.012574866514252
special,-1.2094163541264389
part,-0.995740572949405
tight,-2.459417787854295
lion,-2.779911861115981
ff,2.105261179639907
andi,-2.514744482187897
everi_time,-1.8517583176481154
wall,2.024195612415027
moon,-1.581837074006341
shut,-1.3569299092528253
hole,1.6854598131991398
fake,-1.3147144005343776
love_youuuu,-1.4253227315194317
coach,1.775368555125537
england,-2.1935578224455274
broke,1.69478670475387
concert,-1.9865310362714295
it_s,-1.306958747650782
realli_sad,-1.4320947303539395
n,-0.972881638722207
colleagu,2.653843593374745
howev,-1.3166942581576122
behind,1.542224766383493
scientif,3.209434602774721
discoveri,2.4690893780453806
topic,1.7456272451821175
jame,-1.7268495352251232
represent,3.1078066806065743
profession,1.8596049253088611
window,-1.7637216838288676
make_america,1.6776306161743113
la,-2.8959794845684943
mein,2.756859670008496
toh,2.2446563363561802
hate_violenc,3.3656817047514735
caus,-1.0268943373187835
hindu,2.233152026985833
vs,1.6870083828033329
muslim,-1.3929161776978751
monster,2.253497147073872
sell,1.4554484598131259
capitalist,3.080479633971974
rub,-3.230847126644212
voic,-1.254431041014031
danger,1.7009656638512398
incompet,2.8787970955596585
english,1.511466978912272
week,1.0161379643501305
backup,3.0262158197916995
idea,1.0212502226504543
drive,-1.1801474417777633
visit,1.3907003198945769
car,1.4954325022279409
flag,1.7669496139405383
symbol,-2.3264546779842394
bright,-1.9992306624261886
dew,3.534646950823307
proud,-1.0750372131936978
alway_support,-1.50242671943197
idol,-1.4501712617744447
era,1.9531390449149866
well_done,1.2441573119043146
scott,2.602798294342471
great_job,-1.169263601811681
ladi,-1.2729869576043966
latest,-1.8019335742565197
iron,2.17558769162543
familiar,-3.2631082562816744
return,-1.211970881966786
planet,-2.796241920997734
24,1.7907149223101309
hii,-3.3190118180362425
first_time,-1.4598014893644378
interact,-1.5519136590835347
compar,1.2617043656063764
self,1.2676857735058173
stay_safe,-1.3426574308586054
stay_healthi,-2.3450396838871117
offici,1.623347398924805
artwork,3.5488300818222176
per,3.0812934563499454
artist,1.262154959875454
profil,2.5978707463422586
galleri,3.259810432820982
come_back,-1.6134745445328558
the_boyz,-1.4397515291748286
accus,1.490432487457027
terror,-2.751723621062245
arrest,1.9735211270710062
hate_crime,2.9641340666877767
charg,1.6280313197496248
77,-3.2728543415999907
great_offer,1.4326409484478222
are_look,1.3580692848276217
list_like,1.453016137394756
etc_order,1.3950741432054767
low_price,1.333980448987404
fiverr_http,1.3817095239556545
co_ojryfhg74q,1.4389338773221139
wait_order,1.3078970264099423
donat,1.5817110076199996
hurt,-1.3085953978230844
allah,-1.93720561869818
ki,2.080697129890206
se,1.8091322268028112
insan,-1.8190071563768222
ko,1.0550996136332427
pta,2.1534510343185436
hai,-1.140340123657752
isn,-2.4091565928339036
hun,-2.400158224178883
ban,1.6214821564835762
music_video,2.3084350439395753
racism,1.9020394403091057
result,1.4010698903597427
parti,1.2899729060420315
went,1.3712594476339623
mat,1.952032520883121
slaveri,2.4410232760664625
oppress,1.9370057614719094
suicid,-2.2168392453387793
ben,-2.1630550700036997
hubbi,-2.561695940691207
chat,-1.6523395990570657
teas,-1.6346353978238233
me,-1.1163119881831511
becaus,1.2603222188241348
speak_truth,2.722446678233336
dare,-2.45836707237608
peopl_appar,-3.5429344240379583
not_bad,1.830575292082749
fairli,-2.146639333270562
soil,-2.6632140476682453
edg,-2.5403598063737
everywher,1.7775040118819971
south,1.883775584040624
bank,1.6023358790766216
near,2.5070437524368563
resourc,1.711849669707962
idiot,-1.2876261989674738
jackass,-2.879991477164099
pressur,-2.554317618409108
po,-2.1348364968816727
automat,2.0941115863970543
dark_mode,-2.6162925008294744
earli_morn,-2.4975253667481474
case,1.2618964151001706
hungri,-1.8839817302696678
phone,1.33363726083093
build_back,1.9156153495132133
languag,1.53790820500365
thank_share,-2.370567545391351
websit,1.5586731230544886
candid,-1.3542404012541958
america,1.2757885493832093
deserv_better,-1.8245569878498782
weirdli,-3.4307401079299
mf,-2.2681708139498498
test,1.4883423275292582
tuesday,2.253548508100897
studi,1.3679197057016517
fat,1.3894358234909028
orang,2.9169383948108236
gross,2.4198829504409813
cloth,2.122153295905193
disturb,-1.8501000629411932
bout,-1.7218329287369631
btw,-1.7811283330162964
lone,-3.002991203566191
desir,2.2379247796921855
teeth,-2.4565759646237812
flower,-1.7395009762081348
anoth_one,-1.8232275667311124
at,1.2876172655432698
quit,1.2147944572756824
realis,-1.3546136514282723
australia,1.633545642358021
melbourn,3.200847881239229
ok,-1.1077720275230274
connor,-2.665817634393627
fulfil,-2.3983427656295073
there_differ,-3.128958967768596
60,1.3454182642454007
freedom,1.7338542900705904
rather,-1.356866491929356
line,1.5768408695020373
blame,1.305211486812978
societi,1.9069957482242352
whole,1.2180867796385815
villag,3.7800044107534374
took,-1.3318513629703599
stand,1.0426742726162908
skill,1.7142333979733677
2_0,3.0074309055536164
entertain,2.6680636217288223
drama,1.7635127439839535
worth,1.3628060890147171
mj,-2.797759352508471
goat,-2.413180581880256
full,1.4388600267134601
lebron,2.1796571049687863
analysi,2.453052784294896
pull_muscl,-2.648826933478865
somehow,-1.7541934966454111
be,-1.273454234346054
homi,-2.608165465142365
infect,2.158470210228297
utter,2.6546535049399913
profess,2.70036311897967
desi,-2.4190331623573083
lead,1.454514855310652
project,1.2569724512193805
noth,-1.0087520199423767
same,-2.655096375202513
im_sure,-2.4017854160605268
articl,1.4418659151265723
mad,-1.2844287952435647
abt,-1.8605298469789062
focu,1.541505044004002
charact,1.1007055740206915
crime,1.5079485404362056
mind,1.1495852840091758
unit,1.730988789917575
tomorrow,-1.1781664804149552
fair,1.52800882854322
voic_heard,3.267462521355248
decemb,-2.2023088945116385
join_us,1.5762722676336693
wed,-2.5341988200070253
pile,2.7966705305884405
hors,2.3857883164764795
script,2.4837374030469275
6_year,2.601611028608872
u_guy,-2.203449229346122
never_seen,-2.762409218048307
bjp,1.744221676545834
cancer,2.2752251642127512
politician,1.5896590813404197
privat,-1.914537184333121
signific,2.003657547113794
fulli,1.6045643099925708
commit,1.6699956047512816
cannot,1.318792635065317
eventu,2.2247896639301263
plate,-3.3169110931104386
bad_dream,-2.6459343497455303
vent,-2.6199179257595784
mr,-1.1656027793777959
univers,1.789832609925446
fund,1.4148145886287908
phd,2.9578642527021155
research,1.4004634472512778
council,2.550795955522411
eu,1.3400957857669389
scheme,3.13422655868415
sinc,-1.0262124804085127
make_differ,-1.9116872346574387
apolog,1.8576640828681616
speech,-1.449932561676388
citizen,1.433945470404339
send,-1.062598313654684
oomf,-1.9883585774430679
10,1.1788484637682297
luv,-2.6149782404011748
stranger,-1.868316156382293
paypal,-2.384839969419814
feel_free,-1.0680961802502151
acc,-2.532591316718592
oz,2.746281732510189
trend,2.0370446545914658
fav,-2.371711558455169
troll,-1.681447779210533
med,2.0023938130008956
cuz,-1.2352634621655243
everi_week,-2.5629959574498122
row,2.195901121715375
seat,2.873965384564918
margaret,1.982781115652781
relationship,1.314110706626821
concern,2.0068254270222106
cleans,3.5699190765598883
appoint,2.3731435855335894
amin,-1.9163584690063669
park,1.6678391609309389
contain,-1.9872823657569454
lane,-2.0658334417474675
deserv_it,-1.610043194067103
involv,1.690054175770661
crash,1.9359972740790528
continu,1.231963285432651
tour,2.035475165803656
two_hour,3.3277941822853516
former,2.3652407260341572
wednesday,-2.29676978584587
million,1.4892515942428288
finish,1.2866103433343703
i_m,-1.1952857553975527
fam,-2.077602894076047
year_old,2.1682278761742615
youth,1.9734171335971162
exo,-2.1717751855626988
besid,1.6774326917674376
mo,-2.0691358545933847
thi_wa,-3.311684469791844
veri_good,-3.4492695522645804
glass,-2.2250427754112914
shirt,-1.5730541892545717
invit,1.8886995303064569
pr,2.2366799889620514
unfortun,2.045997392168406
sit,1.2589444291119303
jail,-1.9957766368474223
door,1.7087062151480317
belong,2.3117059118863894
starbuck,-3.1471292228862677
thru,-2.576666952186921
root,2.0220077564032546
nick,-2.4302579917040252
come_home,-2.702244566068272
love_youu,-2.356460901386653
al,-3.342323472587046
american,1.1144631293358034
dictat,2.1061246061638097
complain,-1.6580581512100174
regard,1.8664298696774257
sept,2.6921783608790997
15,2.275863607665016
2_week,-2.255424156893152
tension,2.4797631700873626
le,-2.7574191763230775
10_min,-2.1593830248630206
gf,-2.591604060876659
new_arriv,2.773442508291475
purpl,-3.1982067039814615
ke,-1.4915305917215522
choic,1.3251930947087214
pleas_let,-2.3839383515609716
south_africa,2.6908870050124554
larg,2.3317307116564323
ceo,2.9567863085333452
laid,2.7352549785713323
union,3.5759269920567083
exercis,2.887417430607463
dismiss,2.778932558904166
concentr,-2.4947452923363764
compet,-2.0890965108611033
cv,2.3365109859405653
anyon_would,-1.8757700798923542
damn,-1.2644629382518915
previou,2.4437863195539964
film,1.2562413945147701
promis,-1.38520468211805
self_care,-3.0808349556594785
donald_trump,1.4377345388900344
your_heart,-2.405909554611348
tast,-1.3818212850294547
food,1.3180434298846486
bang,-1.8378144478937957
love_uu,-3.1374100579286917
repli,-1.1960713045558995
depart,-2.374396584369705
burn,1.8607853775341618
oper,2.787783153533339
polic_forc,-2.1879710175967464
forc,1.266929153615706
steve,-1.540714202146239
steve_need,-2.3217555691850933
bath,2.765661316899377
ran,2.8568090008888736
wors,1.4134125350287359
tortur,2.272636498121623
onto,1.8866092145220628
podcast,1.5689715898853085
chelsea,2.1770708615361754
draw,-1.3122276417092682
reaction,-1.914775132154246
unfollow,-1.892947444784336
button,2.647173925477277
sunday,-2.3738895945843597
kick,1.92843915772842
campaign,1.9070150477450412
georg,1.8883562946574417
john,-1.2648831778554976
cup,2.598077405350786
side,1.3646004399047187
fox,2.3432837713657997
fc,2.3008635942590363
opportun_us,-2.0786842033336064
top_tier,4.542513981718897
clear,1.515675529577394
kill,-1.2387605753996065
congratul_my,-2.7017731149167488
next_week,-2.6168203257574003
keep_stream,-2.111783201734813
again,-1.5485609183714808
mco_2,1.9789427921787508
0,1.194214674765187
tan,2.914614221628931
sri,2.729890308059008
mco,-3.1421678492159253
tu,-2.556842031944846
queen,-1.2757860041585125
dragon,2.490955871470037
star_girl,-1.8393147389841318
nd,2.005905162251089
smart,-1.6210960776150258
statist,2.477012472872647
presenc,-3.0131746978681235
leadership,3.0417307048930184
link,1.756881332097921
firm,2.7422697345173908
state,1.2796341380359522
thousand,1.5901457555476286
judg,1.1311628325056904
weird,-1.2476460724959535
young_peopl,2.0683223586699033
movement,2.2076565961883787
address,1.9132377437214498
regist,1.9649177966248121
determin,2.2181213050182205
visual,1.7839278421556635
qualiti,1.9230885664889663
4k,3.282178093166971
complex,2.494610305130704
broadcast,-2.5134263444410743
cover,1.3899470098448965
plan,1.1511823760804154
class,1.297218200466549
clue,-2.5328780641475905
famou,-2.725109092366703
pass_away,-2.509782974805983
mention,-1.6520634164954793
still_aliv,-3.024766771684968
feel_attack,-3.6263403796415896
googl,1.418840979096851
next_season,2.6784471669086183
cost,1.4790130678574422
kkk,2.089798221561238
investig,2.260696676942472
guilti,1.4415109600449918
career,1.866316061761655
polic,1.5017509962014908
murder,1.6776584605695928
parent,-1.2087919656136754
evil,-1.4686773401736277
presid,1.1432886479931068
nigel,3.0204164269992044
hedg,3.243588631569329
pal,-2.6326390833904068
icon,-1.4702374114499446
killer,-2.58934022620098
express,-1.7848729943489272
keep_shine,-1.1324125170055195
rashami,-1.1390372840838214
opinion_matter,-2.5153349397764964
manipul,2.48988762086981
dinner,-2.4068344088230624
calm,-1.7766420975555774
slide,2.6179441816731943
arm,-1.5011283167150924
older,-2.310944144959534
chest,-2.6539576776245
smell,-1.878077789725532
too_much,-2.3762478741204207
escap,-2.5879603340208552
polit,1.1540846618200737
no_idea,-2.6878202939988793
opposit,1.917843830669188
gop,2.84087720516835
corrupt,1.5952107055316065
rout,-2.5736040920262835
gentl,-1.950060763075719
revolv_around,-2.5491651802253674
sama,-3.195785425825909
alfi,-3.226714818067764
often,-1.358275307998575
cut,1.7314833468800916
tie,-1.7994425494379571
rob,-1.9165262729669132
rain,-1.6164281621321046
step,1.7041397490314176
jungkook,-1.4903344439690491
bite,-2.1219791686514897
donut,-2.8001298658047267
grabe,-2.958149167820865
robot,2.699787715842793
argu,-1.7220809710651674
anywher,-1.868218535838515
toxic,-2.4720005082409244
peak,2.6520865402280207
hope_continu,2.727760871058703
subscrib,2.1604262290678813
observ,3.2119368298905466
liar,-2.5045134413120373
episod,1.2363546232881113
crimin,-1.4808344904063704
l,-1.5163946842987368
mc,-1.7923815614374448
amount,-1.5059975321358654
our,1.0623968377867035
fli,1.6862124744680307
math,1.9490593225697364
realli_appreci,-1.9911573789082178
hardwar,-1.7090524955956539
id,-1.8251351368622062
account,1.1573134082978682
anti,1.7188466592527674
approach,1.6555299110873185
in_privat,1.8131420445995745
maintain,2.438532992735344
build,1.5581260385581837
poem,-1.7669609084622293
kati,-3.916296871579392
essay,-2.297250090372223
hahaha,-1.9547533840318716
one_best,-1.2981319887159637
certain,1.6393731039696493
doom,2.861481173948652
it_wa,-1.8098872494931502
brand_new,2.080765869746261
conclus,3.079414011144465
there_mani,1.4760312539190341
relax,-1.9901986376073892
omgg,-3.5240923849365844
rais,1.9272079373132613
nephew,-3.1314300178346075
mentor,-1.9795633815469866
noth_wrong,-2.697972825157569
sound_like,-1.516496196681772
soti,-2.94178480029483
oh_god,-1.75498935121528
mani_peopl,-1.5689503699984386
find_way,-1.8684491622485742
make_sure,-1.313180391563533
map,1.9271533000735785
angel,-1.50675361971727
dead,1.528341640075737
gloriou,2.55048722134403
accur,-3.2605050135641367
one_side,-2.496299090304561
psychot,-3.1775419353329815
carri,-1.4510012631400515
mostli,1.290288661341454
fi,2.602292656777551
amount_time,2.746446151620496
dedic,2.0732523563484406
match,1.5389807994830162
team_sheet,3.872920888928411
injuri,-2.2611688633785723
constant,2.3222199987832837
mayb_could,-3.259495746190592
obes,2.8956433802061814
harder,-1.6820173442164443
due,1.4220415786588159
bad_habit,2.8782778753153253
pre_exist,3.1613250854372557
higher,1.5854100029291396
risk,2.2501361208877957
covid_19,1.921712460878725
give_us,-1.7512645537469564
sorri_loss,-1.266734471216159
peac,1.0504809413275968
heal,-1.314369986072493
until,-1.9983195125346271
els,-1.4208104341750478
xxx,-1.673611673773477
sweeti,-2.4654862452763595
prayer,-1.2764372992904038
how_mani,2.002593527372931
legal,1.6184625437862572
hospit,1.8014704439500964
illeg,2.02476081164785
statu,3.5376119262214685
motion,-3.1050152563619724
some_peopl,-1.9783874540531101
griev,-1.5525880119373165
shift,2.516925779859847
remain,1.6677605503947677
11,1.4600339872377033
geelong,-1.8678013703229053
bid,2.829653822748884
the_truth,3.1080333653751526
amp_trace,2.9250296225496464
must_watch,-2.1743501262713663
data,1.5900050367169216
safe,-1.3284385088402708
lt_33,-1.9365747516171565
brother,-1.1638208273791444
tag,-1.5564705639326768
weed,-1.8004944646276715
deep,1.504135630950284
chemic,2.5500167475909223
you_welcom,-2.529549787310005
chri,-2.0828906026433383
area,1.5494266712890232
here,1.3208009300197183
one_favourit,2.829031007483452
whole_world,-2.8886837694065144
sushant,-1.9576322202431682
stay_home,-1.5850016582191047
get_paid,2.478409700226016
dude,-1.4345232681106774
perfectli,-2.2680769381648336
captur,2.7535500428464514
rin,-2.8683577262463404
sort,-1.7270945469263834
behalf,2.8647498653304435
screw,2.8345731668648546
feed,-1.867400259478634
perpetu,2.9151331066898187
smth,-2.7634566934456375
intern,1.819139346993667
economi,1.9765716515216707
stream,-1.2088233358128142
incom,2.3546950284974035
rant,-2.938285073642843
conserv,2.7020071208957415
rank,1.9745811712440675
luck,-2.717586565975758
shop,1.654260914088537
print,1.9095264411548911
91,2.5198142094800144
work_hard,-1.9090251327625998
collect,1.6339957403743754
improv,1.4006046893860415
outcom,2.5067288738219644
journey,1.539267710717648
charli,-2.981177347266093
grace,-2.2421324154484137
controversi,2.6683542665561903
click,-1.7742827122985687
till,-1.609948720076543
keep_rotat,-1.9628060329614867
wtf,-1.5337467306131214
swear,-1.7517331056422403
some,-1.233387534470256
corbyn,-2.22951051057422
rock,-1.7173358907053549
stanley_johnson,2.786011937425304
stroll,2.786936160840275
round,1.9987067041052382
arsehol,-2.178412485154643
famili_friend,-2.3027744351268287
dia,-2.2476174891258403
ne,-1.6595063132518775
g,-1.809403947160262
mr_presid,3.2626804922354866
review,1.5646941858284797
materi,1.8752789226131636
don_t,-1.8666539064351118
have_to,-2.5897308510234827
youtub,1.3231250828245043
audio,2.933663877497267
lord,-1.2969528356484403
out,1.892000579952313
pack,-2.2874267694784507
lmaooooooo,-3.185277654889279
train,1.634696877502022
activ,1.5224268168084172
nct,-2.199538798427585
member,1.6130607899036924
simpli_look,-2.8395271168964227
photo_someon,-2.700211004342061
help_reliev,-2.910172855791868
explain,1.3552535499325287
among_us,-2.2264663347945026
stan,-1.2501284895492086
sigh,-2.0757088384305806
trump_batter,-1.7028189760753238
that_cnn,1.5706519992361225
john_king,1.6782709851554563
forc_admit,1.7632511409877485
hunter_biden,1.772435989698036
swamp_creatur,1.7688332048879527
use_hi,1.7595440992281097
famili_name,1.7878546465245835
make_money,1.7715376988525056
around_world,1.8304285791362438
video_via,2.206995593758019
taken,1.792105518918373
spot,2.465389140012529
peopl_assum,-2.7900217780291645
alon,-1.1927866038566168
greatest,1.3992977031293565
pill,-2.5935040485517113
consider,3.0279752265367486
exhaust,2.3989851913600915
xd,-2.87914211776283
particular,-1.8177993717225598
sens,-1.7576730071971796
profit,1.7878424118288871
so_sorri,-1.536762758664977
thing_happen,-1.8089215901499998
ma,-2.2883842583428797
am,-1.380087326936149
may_god,-1.746534932056858
health,1.7896705494929463
success,1.2262830225422028
soo_much,-2.5436576700468225
singh,-2.5899997794886387
alway_given,2.602602240576128
commun,1.1814103574412227
all_best,-1.895904599757602
goal,1.3971071049770323
funni,-1.3626579342887946
entir,1.5081487206186928
kya,2.005577131543705
dive,-2.523443787246233
expert,2.32378651696635
rahul_gandhi,1.8879416781243756
whenev_think,1.793793028055705
referiger_lg,1.6747808512499462
brand_first,1.6005381316747502
strike_mind,1.5292016712424552
refreiger_also,1.5982147484052684
wash_machin,1.6378684173384712
t_v,1.5247768660837633
set_well,1.5834736541053545
see_lg,1.536609515899737
home_sinc,1.5007951270184532
childhood_life,1.4819939289209443
s_good,1.4972476822978162
lg_thank,1.5060377925593942
realli_nice,-1.4174188442728497
energi,-1.3463009488687372
lil,-1.686807817507261
mac,-2.8050697730965792
miller,2.423849168527424
pleasur,-2.2040789409030195
last_week,1.7089376615425416
shake,2.407865784031294
empti,-1.5493153145593361
somewher,1.746596540296398
verbal,-3.083932739899079
dump,-2.8341557943757687
coffe,-1.2520116658692417
solid,-2.047747029133812
minim,3.6534159327592706
butter,-2.4129757820640014
score,1.817023116596236
rg,3.6296516096993114
cm,2.657316744509901
pose,2.840127013547188
at_point,2.2733850680270278
imo,-1.4826186921608215
irrelev,2.980890193635315
boss,-2.092093892104621
feel_anxiou,-2.9998549119814317
minut,1.7857698688303978
ill,1.3718358825531434
bald,3.2200076426776008
21,2.2366469732605263
d,-1.8449032392764766
wave,1.855120818560281
holiday,-1.1497304677991589
boat,2.111512357299277
financi,1.712700149593805
nufc,-3.0527347338451256
hashtag,2.808280385720723
shelvey,3.522443347784297
witch,2.75090580616865
lad,2.12954807705742
solo,-1.9431086659635681
stick,-1.294748739419077
baffl,-2.291087001600406
jenni,-3.1372124345657473
main,1.9986075125839244
zero,2.167880816087763
content,1.2593185901119988
whilst,2.133443123084341
biscuit,-2.2944423773107574
indi,-2.6164436595664675
wa,-1.2750337170237984
make_laugh,-2.410884048425964
ref,3.090123005888705
tire,-1.5536487130370835
act,1.2087852658153262
frost,2.653380796057831
2021,2.2051428158535877
2020_10,1.518177892191469
thought_prayer,-2.1484013174702317
hug,-1.2925323602942005
nichola,2.3137787883508327
luci,-2.909773948700119
kinda_funni,-3.324196432001116
bayern,-1.7233094242624412
from,1.8840942750065492
littl_bit,-2.0357595842797913
race,1.7883601116486028
onli,1.4864731226912318
think_abt,-2.7126896271890346
aaaaaa,-2.2469835477093674
background,1.7533523193984721
hollywood,2.9624457099443258
highlight,1.9445718338705293
gestur,-2.1464709466122254
meant,-1.2836950877491244
reviv,2.6092520180674548
ㅤ,-2.1366343177481926
chuseok,-1.465517765721192
worri_much,-2.4733336059443913
ate,-1.4951335993308894
hehe,-1.9543095300530098
quick,1.6721308466472276
new_month,-1.4036568099022304
forth,2.6716327796572186
miracl,-2.480877602691122
amen,-1.5255780528114151
africa,-1.6221654445827178
kid,1.1799160036128689
trip,-1.8341120934479245
vega,-3.0864765387533226
winner,2.0542579999790336
note,1.5833996351183048
smooth,2.295921548067893
press,-2.3018987439668535
pixel,2.618954621529842
